C253005-01363,415440.319,572880.001,70.224,F S
C253005-01364,415440.409,572879.84,70.199,F
C253005-01365,415440.467,572879.63,70.213,F
C253005-01366,415440.503,572879.454,70.203,F
C253005-01367,415440.582,572879.098,70.222,F
C253005-01368,415440.663,572878.917,70.216,F
C253005-01369,415440.759,572878.681,70.227,F
C253005-01370,415440.794,572878.462,70.227,F
C253005-01371,415440.871,572878.307,70.21,F
C253005-01372,415440.909,572878.139,70.2,F
C253005-01373,415440.971,572877.944,70.184,F
C253005-01374,415440.996,572877.794,70.175,F
C253005-01375,415441.06,572877.608,70.176,F
C253005-01376,415441.116,572877.461,70.167,F
C253005-01377,415441.144,572877.352,70.154,F
C253005-01378,415441.188,572877.2,70.163,F
C253005-01379,415441.258,572877.124,70.162,F
C253005-01380,415441.308,572877.104,70.168,F
B253005-01381,415441.096,572876.587,69.89,F S
B253005-01382,415441.018,572876.678,69.872,F
B253005-01383,415440.94,572876.735,69.887,F
B253005-01384,415440.882,572876.859,69.901,F
B253005-01385,415440.858,572876.957,69.906,F
B253005-01386,415440.819,572877.083,69.915,F
B253005-01387,415440.785,572877.21,69.908,F
B253005-01388,415440.698,572877.354,69.925,F
B253005-01389,415440.691,572877.464,69.921,F
B253005-01390,415440.633,572877.531,69.939,F
B253005-01391,415440.577,572877.585,69.935,F
B253005-01392,415440.184,572876.711,69.985,F S
B253005-01393,415440.294,572876.614,69.97,F
B253005-01394,415440.291,572876.491,69.967,F
B253005-01395,415440.349,572876.391,69.97,F
B253005-01396,415440.41,572876.275,69.975,F
B253005-01397,415440.486,572876.175,69.957,F
B253005-01398,415440.565,572876.086,69.949,F
B253005-01399,415440.653,572875.939,69.945,F
B253005-01400,415440.725,572875.893,69.947,F
B253005-01401,415440.768,572875.785,69.952,F
S253005-01402,415440.121,572876.585,70.096,F S
S253005-01403,415440.158,572876.661,70.007,F
S253005-01404,415440.182,572876.701,69.981,F
S253005-01405,415440.22,572876.829,69.976,F
S253005-01406,415440.296,572876.93,69.967,F
S253005-01407,415440.371,572877.033,69.947,F
S253005-01408,415440.392,572877.15,69.938,F
S253005-01409,415440.453,572877.226,69.925,F
S253005-01410,415440.497,572877.368,69.928,F
S253005-01411,415440.521,572877.445,69.934,F
S253005-01412,415440.564,572877.587,69.932,F
S253005-01413,415440.583,572877.683,69.976,F
S253005-01414,415440.623,572877.785,70.004,F
S253005-01415,415440.64,572877.9,70.036,F
S253005-01416,415440.69,572878.01,70.063,F
S253005-01417,415440.734,572878.13,70.086,F
S253005-01418,415440.741,572878.227,70.127,F
S253005-01419,415440.799,572878.387,70.226,F
S253005-01420,415440.65,572878.057,70.218,F
S253005-01421,415440.533,572877.777,70.233,F
S253005-01422,415440.426,572877.479,70.193,F
S253005-01423,415440.331,572877.178,70.189,F
S253005-01424,415440.199,572876.849,70.162,F
S253005-01425,415440.147,572876.668,70.128,F C
S253005-01426,415440.563,572875.35,70.165,F S
S253005-01427,415440.657,572875.525,70.103,F
S253005-01428,415440.711,572875.608,70.054,F
S253005-01429,415440.748,572875.728,70.005,F
S253005-01430,415440.759,572875.79,69.965,F
S253005-01431,415440.797,572875.899,69.969,F
S253005-01432,415440.842,572876.065,69.932,F
S253005-01433,415440.895,572876.187,69.916,F
S253005-01434,415440.943,572876.295,69.909,F
S253005-01435,415440.994,572876.392,69.891,F
S253005-01436,415441.03,572876.552,69.901,F
S253005-01437,415441.075,572876.662,69.902,F
S253005-01438,415441.144,572876.778,69.979,F
S253005-01439,415441.233,572876.91,70.052,F
S253005-01440,415441.302,572877.051,70.167,F
S253005-01441,415441.314,572877.101,70.19,F
S253005-01442,415441.189,572876.743,70.227,F
S253005-01443,415441.121,572876.493,70.193,F
S253005-01444,415440.97,572876.19,70.19,F
S253005-01445,415440.764,572875.71,70.209,F C
DWG100003-01446,415440.454,572875.097,70.258,F S
DWG100003-01447,415441.375,572877.263,70.282,F
L253004-01448,415440.178,572877.942,70.222,P
TR253-BASE-01449,415436.742,572866.658,70.319,F S
TR253-BASE-01450,415434.792,572867.589,70.344,F
TR253-BASE-01451,415436.063,572870.351,70.234,F
TR253-BASE-01452,415437.332,572873.213,70.201,F
TR253-BASE-01453,415438.69,572876.184,70.189,F
TR253-BASE-01454,415439.654,572878.378,70.254,F
TR253-BASE-01455,415440.541,572880.603,70.204,F
TR253-BASE-01456,415441.903,572883.57,70.318,F
TR253-BASE-01457,415443.227,572886.698,70.372,F
TR253-BASE-01458,415444.762,572890.105,70.465,F
TR253-BASE-01459,415446.625,572889.247,70.434,F
TR253-BASE-01460,415445.398,572886.548,70.353,F
TR253-BASE-01461,415444.26,572883.839,70.307,F
TR253-BASE-01462,415442.867,572880.609,70.228,F
TR253-BASE-01463,415441.787,572878.211,70.243,F
TR253-BASE-01464,415440.364,572874.842,70.172,F
TR253-BASE-01465,415438.654,572871.117,70.218,F C
PREEX-01466,415668.695,572668.071,62.599,F S
PREEX-01467,415668.561,572667.922,62.61,F
PREEX-01468,415668.558,572667.74,62.59,F
PREEX-01469,415668.639,572667.649,62.558,F
PREEX-01470,415668.879,572667.624,62.582,F
PREEX-01471,415669.166,572667.76,62.578,F
PREEX-01472,415669.338,572667.826,62.556,F
PREEX-01473,415669.532,572667.771,62.567,F
PREEX-01474,415669.744,572667.82,62.54,F
PREEX-01475,415669.846,572667.955,62.56,F
PREEX-01476,415669.802,572668.14,62.561,F
PREEX-01477,415669.57,572668.188,62.572,F
PREEX-01478,415669.418,572668.064,62.566,F
PREEX-01479,415669.191,572667.991,62.551,F
PREEX-01480,415669.064,572667.978,62.59,F
PREEX-01481,415668.868,572668.059,62.595,F C
PREEX-01483,415669.46,572665.347,62.876,F S
PREEX-01484,415669.65,572665.42,62.847,F
PREEX-01485,415669.855,572665.385,62.862,F
PREEX-01486,415669.939,572665.245,62.852,F
PREEX-01487,415669.91,572665.062,62.852,F
PREEX-01488,415669.751,572664.888,62.838,F
PREEX-01489,415670.042,572665.641,62.815,F S
PREEX-01490,415670.026,572665.454,62.875,F
PREEX-01491,415670.151,572665.382,62.85,F
PREEX-01492,415670.357,572665.31,62.827,F
PREEX-01493,415670.483,572665.326,62.792,F
PREEX-01494,415670.607,572665.467,62.821,F
PREEX-01495,415670.603,572665.69,62.84,F
PREEX-01496,415670.506,572665.823,62.839,F
PREEX-01497,415670.337,572665.925,62.802,F
PREEX-01498,415670.242,572665.88,62.778,F C
PREEX-01499,415670.701,572665.855,62.822,F S
PREEX-01500,415670.823,572665.775,62.853,F
PREEX-01501,415670.963,572665.685,62.808,F
PREEX-01502,415671.09,572665.729,62.788,F
PREEX-01503,415671.183,572665.874,62.802,F
PREEX-01504,415671.155,572666.055,62.834,F
PREEX-01505,415671.084,572666.169,62.816,F
PREEX-01506,415670.924,572666.214,62.808,F
PREEX-01507,415670.734,572666.21,62.779,F
PREEX-01508,415670.635,572666.022,62.816,F C
PREEX-01509,415671.049,572663.824,62.776,F S
PREEX-01510,415671.022,572663.494,62.791,F
PREEX-01511,415671.082,572663.204,62.801,F
PREEX-01512,415671.209,572663.054,62.806,F
PREEX-01513,415671.373,572663.083,62.781,F
PREEX-01514,415671.551,572663.254,62.817,F
PREEX-01515,415671.614,572663.472,62.786,F
PREEX-01516,415671.694,572663.755,62.724,F
PREEX-01517,415671.619,572663.907,62.735,F
PREEX-01518,415671.355,572663.905,62.773,F C
PREEX-01519,415672.037,572663.419,62.834,F S
PREEX-01520,415672.166,572663.301,62.811,F
PREEX-01521,415672.322,572663.165,62.819,F
PREEX-01522,415672.576,572663.185,62.805,F
PREEX-01523,415672.675,572663.443,62.79,F
PREEX-01524,415672.417,572663.734,62.875,F
PREEX-01525,415672.238,572663.946,62.742,F
PREEX-01526,415671.99,572663.926,62.75,F
PREEX-01527,415671.91,572663.667,62.781,F C
PREEX-01528,415673.588,572660.123,62.983,F S
PREEX-01529,415673.474,572659.899,62.942,F
PREEX-01530,415673.571,572659.745,62.955,F
PREEX-01531,415673.729,572659.611,62.96,F
PREEX-01532,415674.14,572659.671,62.925,F
PREEX-01533,415674.47,572659.92,62.938,F
PREEX-01534,415674.685,572660.215,62.932,F
PREEX-01535,415674.875,572660.541,62.929,F
PREEX-01536,415674.832,572660.757,62.951,F
PREEX-01537,415674.43,572660.582,62.982,F
PREEX-01538,415674.273,572660.332,62.965,F
PREEX-01539,415674.011,572660.186,62.97,F
PREEX-01540,415673.756,572660.161,62.97,F C
TR274-BASE-01541,415677.019,572657.343,63.01,F S
TR274-BASE-01542,415675.14,572656.248,63.073,F
TR274-BASE-01543,415673.498,572658.871,63.008,F
TR274-BASE-01544,415672.028,572661.175,63.01,F
TR274-BASE-01545,415670.265,572664.111,62.882,F
TR274-BASE-01546,415668.958,572666.227,62.63,F
TR274-BASE-01547,415667.508,572668.663,62.594,F
TR274-BASE-01548,415667.219,572669.026,62.437,F
TR274-BASE-01549,415665.97,572671.117,62.386,F
TR274-BASE-01550,415664.643,572673.543,62.33,F
TR274-BASE-01551,415663.135,572676.261,62.419,F
TR274-BASE-01552,415665.007,572677.272,62.365,F
TR274-BASE-01553,415666.464,572674.564,62.24,F
TR274-BASE-01554,415667.816,572672.053,62.356,F
TR274-BASE-01555,415668.993,572670.137,62.37,F
TR274-BASE-01556,415669.26,572669.749,62.576,F
TR274-BASE-01557,415670.905,572667.078,62.607,F
TR274-BASE-01558,415671.33,572666.449,62.841,F
TR274-BASE-01559,415673.069,572663.471,62.84,F
TR274-BASE-01560,415674.591,572661.087,62.977,F C
TR273-BASE-01561,415648.496,572652.255,62.922,F S
TR273-BASE-01562,415644.714,572651.594,62.837,F
TR273-BASE-01563,415644.302,572654.741,62.724,F
TR273-BASE-01564,415643.716,572657.708,62.734,F
TR273-BASE-01565,415643.425,572659.947,62.652,F
TR273-BASE-01566,415643.088,572662.588,62.633,F
TR273-BASE-01567,415642.973,572666.234,62.315,F
TR273-BASE-01568,415642.427,572669.712,62.228,F
TR273-BASE-01569,415642.268,572673.951,62.151,F
TR273-BASE-01570,415646.304,572674.271,62.214,F
TR273-BASE-01571,415646.396,572669.432,62.194,F
TR273-BASE-01572,415646.745,572666.863,62.356,F
TR273-BASE-01573,415646.994,572664.64,62.682,F
TR273-BASE-01574,415647.448,572660.615,62.673,F
TR273-BASE-01575,415648.121,572656.449,62.808,F C
PREEX-01576,415646.177,572655.428,62.738,F S
PREEX-01577,415646.258,572655.633,62.682,F
PREEX-01578,415646.211,572655.819,62.721,F
PREEX-01579,415646.103,572655.931,62.71,F
PREEX-01580,415645.945,572655.902,62.711,F
PREEX-01581,415645.841,572655.744,62.727,F
PREEX-01582,415645.84,572655.525,62.691,F
PREEX-01583,415645.961,572655.401,62.695,F C
PREEX-01584,415700.964,572681.621,61.77,F S
PREEX-01585,415700.729,572682.196,61.8,F
PREEX-01586,415700.639,572682.77,61.724,F
PREEX-01587,415700.517,572683.283,61.708,F
PREEX-01588,415700.237,572683.748,61.737,F
PREEX-01589,415700.105,572684.182,61.728,F
PREEX-01590,415699.788,572684.586,61.675,F
PREEX-01591,415699.608,572685.024,61.724,F
PREEX-01592,415701.954,572686.134,61.859,F S
PREEX-01593,415702.288,572685.478,61.864,F
PREEX-01594,415702.285,572684.622,61.848,F
PREEX-01595,415702.559,572683.736,61.859,F
PREEX-01596,415702.646,572683.004,61.875,F
PREEX-01597,415702.829,572682.386,61.89,F
TR275-BASE-01598,415705.678,572687.595,61.794,F S
TR275-BASE-01599,415707.554,572684.286,61.846,F
TR275-BASE-01600,415704.296,572682.92,61.96,F
TR275-BASE-01601,415701.806,572681.888,61.799,F
TR275-BASE-01602,415698.982,572680.626,61.789,F
TR275-BASE-01603,415696.041,572679.221,61.918,F
TR275-BASE-01604,415693.105,572677.843,62.043,F
TR275-BASE-01605,415689.248,572676.31,62.094,F
TR275-BASE-01606,415686.76,572675.226,62.093,F
TR275-BASE-01607,415684.544,572674.105,62.351,F
TR275-BASE-01608,415683.059,572677.32,62.22,F
TR275-BASE-01609,415685.7,572678.733,61.99,F
TR275-BASE-01610,415688.923,572680.181,62.039,F
TR275-BASE-01611,415692.048,572681.541,61.917,F
TR275-BASE-01612,415695.355,572683.042,61.811,F
TR275-BASE-01613,415700.046,572685.251,61.728,F C
TR272-BASE-01614,415607.897,572667.53,63.483,F S
TR272-BASE-01615,415606.555,572669.008,63.575,F
TR272-BASE-01616,415609.091,572671.079,63.449,F
TR272-BASE-01617,415611.653,572672.96,63.325,F
TR272-BASE-01618,415614.418,572674.912,63.704,F
TR272-BASE-01619,415617.832,572677.381,63.659,F
TR272-BASE-01620,415621.004,572679.694,63.547,F
TR272-BASE-01621,415623.53,572681.687,63.796,F
TR272-BASE-01622,415624.738,572680.021,63.779,F
TR272-BASE-01623,415621.98,572677.859,63.57,F
TR272-BASE-01624,415618.979,572675.679,63.638,F
TR272-BASE-01625,415615.735,572673.359,63.67,F
TR272-BASE-01626,415612.998,572671.422,63.351,F
TR272-BASE-01627,415610.281,572669.393,63.467,F C
PREEX-01628,415620.046,572678.722,63.642,F S
PREEX-01629,415620.201,572678.694,63.627,F
PREEX-01630,415620.387,572678.691,63.624,F
PREEX-01631,415620.531,572678.793,63.623,F
PREEX-01632,415620.514,572678.986,63.619,F
PREEX-01633,415620.397,572679.127,63.615,F
PREEX-01634,415620.24,572679.132,63.641,F
PREEX-01635,415620.03,572678.942,63.649,F
PREEX-01636,415620.085,572678.711,63.639,F C
PREEX-01637,415623.419,572681.113,63.688,F S
PREEX-01638,415623.53,572680.986,63.7,F
PREEX-01639,415623.656,572680.972,63.732,F
PREEX-01640,415623.727,572681.014,63.762,F
PREEX-01641,415623.784,572681.104,63.741,F
PREEX-01642,415623.762,572681.258,63.745,F
PREEX-01643,415623.638,572681.294,63.778,F
PREEX-01644,415623.478,572681.297,63.759,F
PREEX-01645,415623.397,572681.19,63.712,F C
PREEX-01646,415592.675,572685.657,64.927,F S
PREEX-01647,415592.32,572685.74,64.903,F
PREEX-01648,415591.911,572685.661,64.902,F
PREEX-01649,415591.501,572685.402,64.901,F
PREEX-01650,415591.028,572685.342,64.879,F
PREEX-01651,415590.567,572685.513,64.896,F
PREEX-01652,415590.242,572685.833,64.949,F
PREEX-01653,415590.3,572686.149,64.945,F
PREEX-01654,415590.621,572686.397,64.946,F
PREEX-01655,415591.252,572686.678,64.898,F
PREEX-01656,415591.805,572687.094,64.836,F
PREEX-01657,415592.853,572687.378,64.871,F
PREEX-01658,415592.296,572683.466,64.965,F S
PREEX-01659,415591.724,572682.874,64.91,F
PREEX-01660,415591.051,572682.241,64.959,F
PREEX-01661,415590.487,572681.616,64.9,F
PREEX-01662,415589.832,572681.09,65.027,F
PREEX-01663,415589.141,572680.156,64.965,F
PREEX-01664,415588.494,572679.112,64.967,F
PREEX-01665,415588.008,572678.497,65.024,F
PREEX-01666,415592.312,572682.852,64.918,F S
PREEX-01667,415591.575,572682.2,64.937,F
PREEX-01668,415590.875,572681.261,64.898,F
PREEX-01669,415589.798,572680.024,64.959,F
PREEX-01670,415589.115,572679.213,64.954,F
PREEX-01671,415588.643,572678.616,64.971,F
PREEX-01672,415588.256,572677.791,64.968,F
PREEX-01673,415587.877,572676.417,64.889,F
PREEX-01674,415587.745,572675.606,64.892,F
PREEX-01675,415587.76,572674.806,64.812,F
PREEX-01676,415587.889,572673.606,64.779,F
PREEX-01677,415588.077,572672.609,64.752,F
PREEX-01678,415588.601,572670.953,64.803,F
PREEX-01679,415587.783,572671.061,64.849,F S
PREEX-01680,415587.478,572671.922,64.815,F
PREEX-01681,415587.424,572672.536,64.819,F
PREEX-01682,415587.39,572673.302,64.832,F
PREEX-01683,415587.329,572673.981,64.814,F
PREEX-01684,415587.189,572675.12,64.867,F
PREEX-01685,415588.224,572674.415,64.83,F S
PREEX-01686,415588.329,572674.265,64.825,F
PREEX-01687,415588.285,572674.135,64.788,F
PREEX-01688,415588.186,572674.025,64.786,F
PREEX-01689,415588.061,572674.031,64.782,F
PREEX-01690,415587.994,572674.101,64.798,F
PREEX-01691,415588.023,572674.312,64.832,F C
TR271-BASE-01692,415590.628,572670.709,64.767,F S
TR271-BASE-01693,415586.611,572671.253,64.902,F
TR271-BASE-01694,415587.106,572674.271,64.896,F
TR271-BASE-01695,415587.579,572677.444,64.936,F
TR271-BASE-01696,415588.343,572680.621,65.047,F
TR271-BASE-01697,415588.635,572683.79,65.018,F
TR271-BASE-01698,415589.066,572687.325,65.03,F
TR271-BASE-01699,415589.61,572690.705,65.12,F
TR271-BASE-01700,415590.373,572695.936,65.177,F
TR271-BASE-01701,415594.348,572695.355,65.099,F
TR271-BASE-01702,415593.802,572691.891,65.002,F
TR271-BASE-01703,415593.266,572688.956,65.077,F
TR271-BASE-01704,415592.756,572685.79,64.936,F
TR271-BASE-01705,415592.354,572682.21,64.94,F
TR271-BASE-01706,415591.762,572678.776,64.906,F
TR271-BASE-01707,415591.284,572675.365,64.856,F
TR271-BASE-01708,415590.981,572672.602,64.743,F C
TR269-BASE-01709,415562.384,572691.35,65.014,F S
TR269-BASE-01710,415565.091,572693.332,65.052,F
TR269-BASE-01711,415567.171,572694.833,64.923,F
TR269-BASE-01712,415566.009,572696.542,64.95,F
TR269-BASE-01713,415563.909,572694.999,65.092,F
TR269-BASE-01714,415561.157,572692.958,65.067,F
TR269-BASE-01715,415558.141,572690.68,65.104,F
TR269-BASE-01716,415556.981,572689.789,65.402,F
TR269-BASE-01717,415554.56,572687.766,65.441,F
TR269-BASE-01718,415552.392,572685.914,65.509,F
TR269-BASE-01719,415551.026,572684.799,65.367,F
TR269-BASE-01720,415548.978,572683.196,65.387,F
TR269-BASE-01721,415547.814,572682.283,65.383,F
TR269-BASE-01722,415549.178,572680.611,65.302,F
TR269-BASE-01723,415551.266,572682.341,65.356,F
TR269-BASE-01724,415554.068,572684.542,65.522,F
TR269-BASE-01725,415555.936,572686.169,65.39,F
TR269-BASE-01726,415558.263,572688.101,65.367,F
TR269-BASE-01727,415559.175,572688.845,65.096,F
TR269-BASE-01728,415561.463,572690.667,65.174,F C
PREEX-01729,415553.469,572686.867,65.43,F S
PREEX-01730,415553.766,572686.773,65.419,F
PREEX-01731,415553.991,572686.557,65.414,F
PREEX-01732,415554.128,572686.181,65.406,F
PREEX-01733,415554.01,572685.828,65.431,F
PREEX-01734,415553.609,572685.653,65.496,F
PREEX-01735,415553.238,572685.483,65.509,F
PREEX-01736,415552.89,572685.296,65.479,F
PREEX-01737,415552.42,572685.362,65.435,F
PREEX-01738,415551.945,572685.524,65.408,F
PREEX-01739,415530.882,572691.569,65.724,F S
PREEX-01740,415530.139,572691.621,65.67,F
PREEX-01741,415529.251,572691.574,65.688,F
PREEX-01742,415528.599,572691.579,65.731,F
PREEX-01743,415527.919,572691.425,65.704,F
PREEX-01744,415527.137,572691.284,65.701,F
PREEX-01745,415526.194,572690.992,65.721,F
PREEX-01746,415525.113,572688.014,65.824,F S
PREEX-01747,415525.775,572688.099,65.844,F
PREEX-01748,415526.531,572688.158,65.818,F
PREEX-01749,415527.074,572688.269,65.793,F
PREEX-01750,415527.847,572688.179,65.78,F
PREEX-01751,415528.577,572688.077,65.755,F
PREEX-01752,415529.094,572688.023,65.716,F
PREEX-01753,415529.521,572687.876,65.708,F
PREEX-01756,415524.887,572684.624,65.905,F S
PREEX-01757,415525.048,572684.672,65.896,F
PREEX-01758,415525.242,572684.763,65.869,F
PREEX-01759,415525.495,572684.732,65.858,F
PREEX-01760,415525.866,572684.708,65.863,F
PREEX-01761,415526.266,572684.708,65.826,F
PREEX-01762,415526.594,572684.709,65.849,F
PREEX-01763,415526.918,572684.766,65.816,F
PREEX-01764,415527.299,572684.728,65.788,F
PREEX-01765,415527.457,572684.829,65.779,F
PREEX-01766,415527.465,572685.009,65.814,F
PREEX-01767,415527.266,572685.175,65.85,F
PREEX-01768,415526.904,572685.212,65.81,F
PREEX-01769,415526.468,572685.222,65.819,F
PREEX-01770,415526.063,572685.244,65.814,F
PREEX-01771,415525.735,572685.24,65.798,F
PREEX-01772,415525.374,572685.24,65.772,F
PREEX-01773,415525.015,572685.183,65.84,F
PREEX-01774,415524.692,572685.219,65.821,F
PREEX-01775,415524.32,572685.258,65.876,F
PREEX-01776,415525.234,572679.108,65.865,F S
PREEX-01777,415525.116,572679.296,65.906,F
PREEX-01778,415525.002,572679.315,65.887,F
PREEX-01779,415524.863,572679.267,65.876,F
PREEX-01780,415524.786,572679.126,65.853,F
PREEX-01781,415524.85,572678.97,65.847,F
PREEX-01782,415525.004,572678.898,65.855,F
PREEX-01783,415525.138,572678.915,65.853,F
PREEX-01784,415525.226,572678.988,65.86,F C
PREEX-01785,415523.626,572677.13,65.756,F S
PREEX-01786,415523.604,572677.309,65.777,F
PREEX-01787,415523.56,572677.43,65.759,F
PREEX-01788,415523.384,572677.469,65.758,F
PREEX-01789,415523.252,572677.42,65.754,F
PREEX-01790,415523.22,572677.287,65.774,F
PREEX-01791,415523.283,572677.092,65.751,F
PREEX-01792,415523.391,572676.939,65.767,F
PREEX-01793,415523.571,572677.026,65.756,F C
TR268-BASE-01794,415524.113,572671.03,65.696,F S
TR268-BASE-01795,415520.433,572672.136,65.79,F
TR268-BASE-01796,415521.249,572675.987,65.793,F
TR268-BASE-01797,415522.149,572679.306,65.871,F
TR268-BASE-01798,415523.312,572682.52,65.868,F
TR268-BASE-01799,415524.36,572685.942,65.876,F
TR268-BASE-01800,415525.685,572689.749,65.673,F
TR268-BASE-01801,415527.023,572693.098,65.744,F
TR268-BASE-01802,415527.665,572694.365,65.799,F
TR268-BASE-01803,415531.528,572693.157,65.779,F
TR268-BASE-01804,415530.384,572690.098,65.647,F
TR268-BASE-01805,415529.171,572687.003,65.767,F
TR268-BASE-01806,415527.786,572682.928,65.842,F
TR268-BASE-01807,415526.755,572679.314,65.855,F
TR268-BASE-01808,415525.384,572675.14,65.725,F C
PREEX-01809,415521.738,572672.191,65.637,F S
PREEX-01810,415522.048,572672.391,65.648,F
PREEX-01811,415522.39,572672.559,65.647,F
PREEX-01812,415522.57,572672.608,65.64,F
PREEX-01813,415522.877,572672.374,65.651,F
PREEX-01814,415522.986,572671.904,65.669,F
PREEX-01815,415523.525,572671.438,65.657,F S
PREEX-01816,415523.662,572671.68,65.656,F
PREEX-01817,415523.772,572671.984,65.618,F
PREEX-01818,415523.949,572672.079,65.642,F
PREEX-01819,415524.044,572671.913,65.604,F
PREEX-01820,415524.136,572671.633,65.634,F
C22809-01822,415135.252,572822.983,71.884,F S
C22809-01823,415134.796,572822.88,71.86,F
C22809-01824,415134.377,572822.71,71.837,F
C22809-01825,415133.946,572822.637,71.881,F
C22809-01826,415133.405,572822.456,71.919,F
C22809-01827,415133.08,572822.322,71.913,F
C22809-01828,415133.01,572822.124,71.95,F
C22809-01829,415133.076,572821.829,71.936,F
C22809-01830,415133.277,572821.63,71.944,F
C22809-01831,415133.646,572821.598,71.933,F
C22809-01832,415133.851,572821.604,71.898,F
C22809-01833,415134.414,572821.83,71.853,F
C22809-01834,415134.783,572822.062,71.901,F
C22809-01835,415135.368,572822.333,71.843,F
C22809-01836,415135.734,572822.394,71.876,F
C22809-01837,415136.176,572822.612,71.932,F
S22809-01838,415133.858,572821.591,71.934,F S
S22809-01839,415133.838,572821.694,71.84,F
S22809-01840,415133.785,572821.819,71.801,F
S22809-01841,415133.766,572821.943,71.705,F
S22809-01842,415133.716,572822.077,71.629,F
S22809-01843,415133.706,572822.155,71.577,F
S22809-01844,415133.691,572822.169,71.574,F
S22809-01845,415133.665,572822.234,71.549,F
S22809-01846,415133.589,572822.321,71.655,F
S22809-01847,415133.543,572822.382,71.71,F
S22809-01848,415133.464,572822.52,71.812,F
S22809-01849,415133.411,572822.558,71.9,F
S22809-01850,415133.517,572822.307,71.928,F
S22809-01851,415133.551,572822.094,71.89,F
S22809-01852,415133.733,572821.755,71.946,F C
DWG300004-01856,415134.782,572821.891,71.955,F S
DWG300004-01857,415134.451,572822.909,71.946,F
S22809-01858,415134.539,572822.733,71.869,F S
S22809-01859,415134.504,572822.695,71.758,F
S22809-01860,415134.501,572822.622,71.658,F
S22809-01861,415134.494,572822.537,71.602,F
S22809-01862,415134.481,572822.478,71.496,F
S22809-01863,415134.502,572822.405,71.494,F
S22809-01864,415134.554,572822.284,71.497,F
S22809-01865,415134.576,572822.199,71.478,F
S22809-01866,415134.602,572822.154,71.543,F
S22809-01867,415134.667,572822.118,71.656,F
S22809-01868,415134.677,572822.075,71.752,F
S22809-01869,415134.758,572822.033,71.886,F
S22809-01870,415134.727,572822.227,71.867,F
S22809-01871,415134.684,572822.316,71.902,F
S22809-01872,415134.623,572822.522,71.894,F
S22809-01873,415134.579,572822.659,71.871,F C
B22809-01874,415134.467,572822.471,71.468,F S
B22809-01875,415134.278,572822.438,71.458,F
B22809-01876,415134.149,572822.398,71.459,F
B22809-01877,415134.013,572822.372,71.475,F
B22809-01878,415133.86,572822.312,71.501,F
B22809-01879,415133.765,572822.316,71.517,F
B22809-01880,415133.647,572822.292,71.544,F
B22809-01881,415133.711,572822.186,71.554,F S
B22809-01882,415133.799,572822.142,71.512,F
B22809-01883,415133.918,572822.095,71.515,F
B22809-01884,415134.1,572822.1,71.471,F
B22809-01885,415134.341,572822.123,71.45,F
B22809-01886,415134.557,572822.191,71.458,F
DWG300007-01887,415131.13,572823.195,71.998,F S
DWG300007-01888,415132.55,572821.87,72.007,F
C22813-01889,415132.497,572821.945,71.903,F S
C22813-01890,415132.569,572822.25,71.856,F
C22813-01891,415132.501,572822.573,71.848,F
C22813-01892,415132.336,572822.881,71.938,F
C22813-01893,415131.961,572823.182,71.966,F
C22813-01894,415131.681,572823.457,71.973,F
C22813-01895,415131.469,572823.557,71.96,F
S22813-01896,415131.466,572823.538,71.953,F S
S22813-01897,415131.416,572823.443,71.892,F
S22813-01898,415131.332,572823.346,71.802,F
S22813-01899,415131.235,572823.284,71.761,F
S22813-01900,415131.195,572823.226,71.75,F
S22813-01901,415131.18,572823.16,71.742,F
S22813-01902,415131.339,572823.001,71.745,F
S22813-01903,415131.499,572822.868,71.743,F
S22813-01904,415131.6,572822.773,71.675,F
S22813-01905,415131.719,572822.632,71.627,F
S22813-01906,415131.797,572822.582,71.642,F
S22813-01907,415132.058,572822.368,71.734,F
S22813-01908,415132.124,572822.293,71.797,F
S22813-01909,415132.189,572822.233,71.806,F
S22813-01910,415132.237,572822.173,71.863,F
S22813-01911,415132.298,572822.111,71.89,F
S22813-01912,415132.367,572822.061,71.864,F
S22813-01913,415132.457,572821.987,71.89,F
S22813-01914,415132.53,572821.905,71.958,F
S22813-01915,415132.466,572821.943,71.957,F
S22813-01916,415132.333,572822.075,72.006,F
S22813-01917,415132.183,572822.239,71.971,F
S22813-01918,415132.053,572822.332,71.918,F
S22813-01919,415131.991,572822.399,72.005,F
S22813-01920,415131.77,572822.57,71.87,F
S22813-01921,415131.551,572822.782,71.927,F
S22813-01922,415131.169,572823.203,71.952,F
S22813-01923,415131.31,572823.367,71.97,F C
B22813-01924,415131.624,572822.736,71.677,F S
B22813-01925,415131.82,572822.711,71.692,F
B22813-01926,415131.96,572822.655,71.636,F
B22813-01927,415132.194,572822.602,71.619,F
B22813-01928,415132.457,572822.55,71.649,F
B22813-01929,415132.499,572822.408,71.634,F
B22813-01930,415132.519,572822.344,71.639,F
B22813-01931,415132.471,572822.304,71.647,F
B22813-01932,415132.394,572822.312,71.671,F
B22813-01933,415132.29,572822.385,71.659,F
B22813-01934,415132.032,572822.503,71.641,F
B22813-01935,415131.783,572822.617,71.647,F
B22813-01936,415131.482,572822.863,71.755,F S
B22813-01937,415131.687,572822.811,71.76,F
B22813-01938,415131.923,572822.782,71.734,F
B22813-01939,415132.093,572822.772,71.759,F
B22813-01940,415132.234,572822.781,71.735,F
